host,dns_total_queries,dns_unique_dst,dns_suspicious,auth_failed,auth_total_events,brute_force_suspicious,time_shift_ratio,rare_process_suspicious
C14734,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1474,0.0,0.0,0.0,0.0,100.0,0.0,4.478129078432198,0
C14741,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C14744,641.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1475,0.0,0.0,0.0,0.0,67.0,0.0,4.314781290784322,0
C14751,93.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C14754,407.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1476,9.0,6.0,0.0,0.0,98.0,0.0,0.0,0
C14760,37.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C14763,139.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C14766,29.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1477,10.0,10.0,0.0,0.0,126.0,0.0,18.88056245526881,0
C14777,1376.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1478,1.0,1.0,0.0,0.0,145.0,0.0,0.0,0
C14783,35.0,5.0,0.0,0.0,0.0,0.0,0.002525996716204269,0
C14784,80.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C14787,17.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1479,0.0,0.0,0.0,0.0,43.0,0.0,0.0,0
C14794,59.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C148,0.0,0.0,0.0,0.0,115.0,0.0,1107.9833705216183,0
C1480,6.0,4.0,0.0,0.0,81.0,0.0,6.0371742516734725,0
C14804,774.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C14806,7.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C14809,1263.0,24.0,1.0,0.0,0.0,0.0,0.0,0
C1481,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0
C14810,7.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C14818,780.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1482,7.0,4.0,0.0,0.0,57.0,0.0,0.0,0
C14823,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C14825,41.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C14827,10.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C14829,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1483,15.0,9.0,0.0,0.0,79.0,0.0,4.65688544604892,0
C1484,1.0,1.0,0.0,0.0,409.0,0.0,8530.431903338525,0
C14845,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1485,0.0,0.0,0.0,0.0,44.0,0.0,27.17698816991538,0
C14856,865.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C14858,49.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1486,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0
C14860,29.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C14862,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C14864,1036.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C14866,471.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C14868,686.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C1487,0.0,0.0,0.0,0.0,1546.0,0.0,16.990359112533152,0
C14870,787.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C1488,0.0,0.0,0.0,0.0,111.0,0.0,0.33890455942407277,0
C14880,17.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C14889,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1489,0.0,0.0,0.0,0.0,135.0,0.0,0.0,0
C14897,19.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C149,0.0,0.0,0.0,0.0,138.0,0.0,29.151812402643877,0
C1490,0.0,0.0,0.0,0.0,78.0,0.0,13.402728076453501,0
C14903,995.0,24.0,1.0,0.0,0.0,0.0,0.0,0
C14905,18.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C14907,1814.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1491,0.0,0.0,0.0,0.0,87.0,0.0,0.0,0
C14917,1458.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1492,0.0,0.0,0.0,0.0,136.0,0.0,0.0,0
C14921,246.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C1493,3.0,1.0,0.0,0.0,135.0,0.0,0.0,0
C14938,644.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1494,4.0,3.0,0.0,0.0,121.0,0.0,6.7451269313349895,0
C14940,1961.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C14949,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1495,0.0,0.0,0.0,0.0,118.0,0.0,0.0,0
C14954,9.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1496,20.0,5.0,0.0,0.0,140.0,0.0,6.12975203132236,0
C14967,32.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C14969,25.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C1497,7.0,6.0,0.0,0.0,212.0,0.0,0.0,0
C1498,0.0,0.0,0.0,0.0,94.0,0.0,0.0,0
C14984,2313.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C14986,57.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C1499,0.0,0.0,0.0,0.0,147.0,0.0,0.0,0
C14992,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C14993,1662.0,25.0,1.0,0.0,0.0,0.0,0.0,0
C14994,43.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15,0.0,0.0,0.0,0.0,138.0,0.0,1.445627920683703,0
C150,0.0,0.0,0.0,0.0,166.0,0.0,48.31153959499853,0
C1500,0.0,0.0,0.0,0.0,116.0,0.0,0.0,0
C15001,2021.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C15003,1154.0,23.0,1.0,0.0,0.0,0.0,0.0,0
C15005,311.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C15007,1164.0,24.0,1.0,0.0,0.0,0.0,0.0,0
C1501,0.0,0.0,0.0,0.0,54.0,0.0,0.5348377047109839,0
C15010,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C15012,1655.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C15015,18.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15016,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1502,0.0,0.0,0.0,0.0,84.0,0.0,0.0,0
C15022,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15028,11.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1503,0.0,0.0,0.0,1.0,455.0,0.0,0.0,0
C15030,13.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15032,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1504,28.0,10.0,0.0,0.0,102.0,0.0,0.0,0
C1505,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0
C1506,2244.0,21.0,1.0,0.0,64.0,0.0,29.868269271249947,0
C15064,5.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C15068,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1507,0.0,0.0,0.0,0.0,88.0,0.0,6.679998316002189,0
C1508,0.0,0.0,0.0,0.0,184.0,0.0,41.35460783900981,0
C1509,0.0,0.0,0.0,0.0,616.0,0.0,0.0,0
C15091,138.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C15093,7.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C15095,595.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C151,4.0,4.0,0.0,0.0,48.0,0.0,0.43977602829116325,0
C15104,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C15106,10.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C15108,24.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1511,0.0,0.0,0.0,0.0,174.0,0.0,0.0,0
C15111,83.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C15112,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15114,1140.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1512,0.0,0.0,0.0,0.0,97.0,0.0,4.541826295625816,0
C15122,648.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C15128,55.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C15129,534.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1513,0.0,0.0,0.0,0.0,136.0,0.0,3.443101923967499,0
C15133,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15139,50.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1514,0.0,0.0,0.0,0.0,75.0,0.0,15.280932934787185,0
C15141,23.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1515,1678.0,22.0,1.0,0.0,114.0,0.0,58.53306950700964,0
C15154,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15158,441.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1516,0.0,0.0,0.0,0.0,144.0,0.0,7.998568601860818,0
C15160,1113.0,23.0,1.0,0.0,0.0,0.0,0.0,0
C15165,379.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C1517,0.0,0.0,0.0,0.0,98.0,0.0,0.33890455942407277,0
C15171,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1518,0.0,0.0,0.0,0.0,158.0,0.0,0.0,0
C15180,2080.0,31.0,1.0,0.0,0.0,0.0,0.0,0
C15182,52.0,3.0,0.0,0.0,0.0,0.0,6.631162379488907,0
C15187,534.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1519,15.0,9.0,0.0,0.0,76.0,0.0,5.5801372458215805,0
C152,8.0,6.0,0.0,0.0,118.0,0.0,41.6747779227887,0
C1520,0.0,0.0,0.0,0.0,96.0,0.0,2.553151180903465,0
C15207,1356.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1521,0.0,0.0,0.0,8.0,4172.0,0.0,0.0,0
C15210,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15214,349.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C15218,897.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C1522,7.0,3.0,0.0,0.0,79.0,0.0,0.0,0
C15222,289.0,24.0,1.0,0.0,0.0,0.0,0.0,0
C1523,10.0,2.0,0.0,0.0,91.0,0.0,0.0,0
C15235,509.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C1524,2.0,2.0,0.0,0.0,85.0,0.0,0.33890455942407277,0
C1525,0.0,0.0,0.0,0.0,144.0,0.0,0.0,0
C15255,12.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1526,25.0,9.0,0.0,0.0,83.0,0.0,12.657306445501622,0
C15266,1957.0,24.0,1.0,0.0,0.0,0.0,0.0,0
C15268,582.0,23.0,1.0,0.0,0.0,0.0,0.0,0
C1527,0.0,0.0,0.0,175.0,175.0,1.0,0.0,0
C15270,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15274,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1528,0.0,0.0,0.0,0.0,69.0,0.0,5.606323411779565,0
C15285,1133.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C15288,9.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1529,0.0,0.0,0.0,0.0,195.0,0.0,0.0,0
C15292,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15293,129.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C153,0.0,0.0,0.0,0.0,81.0,0.0,0.33890455942407277,0
C15303,780.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C1531,0.0,0.0,0.0,0.0,119.0,0.0,0.0,0
C15312,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15317,45.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C1532,0.0,0.0,0.0,0.0,185.0,0.0,0.0,0
C15320,9.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C15323,376.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C15328,24.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1533,0.0,0.0,0.0,0.0,74.0,0.0,0.0,0
C15342,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1535,0.0,0.0,0.0,0.0,66.0,0.0,0.0,0
C15355,546.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1536,0.0,0.0,0.0,0.0,56.0,0.0,0.0,0
C15365,40.0,15.0,0.0,0.0,0.0,0.0,6.619542794594367,0
C1537,0.0,0.0,0.0,0.0,90.0,0.0,53.84465120195344,0
C15370,1127.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C15376,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C1538,0.0,0.0,0.0,0.0,104.0,0.0,4.866458973603335,0
C15380,73.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C15382,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15384,34.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C15386,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1539,0.0,0.0,0.0,0.0,115.0,0.0,0.3660169241779986,0
C15394,919.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C15397,502.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C15399,9.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C154,1386.0,16.0,0.0,0.0,80.0,0.0,23.478844777501788,0
C1540,0.0,0.0,0.0,0.0,125.0,0.0,2.820570033258957,0
C15403,1195.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C15405,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1541,0.0,0.0,0.0,0.0,88.0,0.0,0.0,0
C15412,11.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C15418,16.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C1542,0.0,0.0,0.0,0.0,69.0,0.0,0.0,0
C15423,435.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1543,0.0,0.0,0.0,0.0,167.0,0.0,36.36833242116785,0
C1544,0.0,0.0,0.0,0.0,126.0,0.0,0.3660169241779986,0
C15440,65.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15445,1555.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C15449,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1545,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0
C15450,907.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C15453,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1546,0.0,0.0,0.0,0.0,71.0,0.0,0.0,0
C15464,38.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C1547,0.0,0.0,0.0,0.0,210.0,0.0,7.008714688670905,0
C15475,8.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C15476,39.0,3.0,0.0,0.0,0.0,0.0,0.16385298699111692,0
C15477,463.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C1548,0.0,0.0,0.0,0.0,93.0,0.0,0.0,0
C15480,57.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C15482,18.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C15485,25.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1549,4.0,3.0,0.0,0.0,63.0,0.0,2.971750936723782,0
C15493,101.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C15495,37.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C15498,2205.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C155,2.0,2.0,0.0,0.0,79.0,0.0,0.0,0
C1550,0.0,0.0,0.0,0.0,91.0,0.0,45.74798972761335,0
C1551,22.0,5.0,0.0,0.0,52.0,0.0,0.0,0
C15516,8.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1552,2.0,2.0,0.0,0.0,86.0,0.0,0.0,0
C15520,13.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C15525,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15526,89.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C15527,11.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C15529,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1553,0.0,0.0,0.0,0.0,190.0,0.0,0.7049214836020713,0
C15533,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1554,0.0,0.0,0.0,0.0,162.0,0.0,24.024838967709343,0
C15546,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C1555,5.0,3.0,0.0,0.0,61.0,0.0,11.061087020586873,0
C15550,97.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C15555,32.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15556,1266.0,32.0,1.0,0.0,0.0,0.0,0.0,0
C15558,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1556,0.0,0.0,0.0,0.0,96.0,0.0,38.48591756830716,0
C15563,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1557,0.0,0.0,0.0,0.0,160.0,0.0,0.0,0
C15575,12.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1558,191.0,14.0,0.0,0.0,140.0,0.0,0.0,0
C15580,3.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15586,20.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C1559,0.0,0.0,0.0,0.0,155.0,0.0,0.0,0
C15591,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15593,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15595,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C156,7.0,5.0,0.0,0.0,57.0,0.0,0.13547762387908896,0
C1560,0.0,0.0,0.0,0.0,105.0,0.0,0.0,0
C15604,300.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C15607,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C15609,1036.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1561,0.0,0.0,0.0,0.0,115.0,0.0,1.2706605481412874,0
C15615,1031.0,20.0,0.0,0.0,0.0,0.0,0.0,0
C15616,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15618,1040.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1562,0.0,0.0,0.0,0.0,123.0,0.0,6.827263924556898,0
C15624,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15626,1387.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C15628,1017.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C1563,0.0,0.0,0.0,0.0,107.0,0.0,0.0,0
C15632,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1564,0.0,0.0,0.0,0.0,86.0,0.0,0.0,0
C15640,1053.0,29.0,1.0,0.0,0.0,0.0,0.0,0
C15642,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15644,1026.0,13.0,0.0,0.0,0.0,0.0,0.0,0
C15646,42.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1565,0.0,0.0,0.0,0.0,95.0,0.0,4.553109080958195,0
C15656,21.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C1566,13.0,5.0,0.0,0.0,81.0,0.0,0.0,0
C15667,17.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1567,0.0,0.0,0.0,1.0,434.0,0.0,132.86149118006148,0
C15678,961.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1568,0.0,0.0,0.0,0.0,125.0,0.0,11.215846419399655,0
C1569,0.0,0.0,0.0,0.0,90.0,0.0,0.0,0
C15699,531.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C157,0.0,0.0,0.0,0.0,82.0,0.0,4.075148402307077,0
C1570,0.0,0.0,0.0,0.0,361.0,0.0,22.812823643329263,0
C15701,11.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15708,2.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15709,18.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1571,0.0,0.0,0.0,0.0,95.0,0.0,0.0,0
C1572,5.0,5.0,0.0,0.0,65.0,0.0,1.0581400244179682,0
C15720,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15722,5597.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C1573,0.0,0.0,0.0,0.0,150.0,0.0,0.0,0
C15731,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C15733,859.0,11.0,0.0,0.0,0.0,0.0,0.0,0
C1574,0.0,0.0,0.0,0.0,109.0,0.0,0.7049214836020713,0
C15746,78.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C15748,84.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C1575,11.0,4.0,0.0,0.0,98.0,0.0,0.0,0
C15751,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C15753,1479.0,24.0,1.0,0.0,0.0,0.0,0.0,0
C1576,4.0,4.0,0.0,0.0,397.0,0.0,0.0,0
C15763,54.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C15767,1940.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C1577,0.0,0.0,0.0,0.0,137.0,0.0,4.394729086852187,0
C15770,4.0,2.0,0.0,0.0,0.0,0.0,6.636551172483475,0
C1578,0.0,0.0,0.0,0.0,93.0,0.0,0.3660169241779986,0
C15780,4.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C15782,379.0,16.0,0.0,0.0,0.0,0.0,0.0,0
C15787,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1579,0.0,0.0,0.0,0.0,103.0,0.0,0.0,0
C15792,19.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C15794,9.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C158,0.0,0.0,0.0,0.0,111.0,0.0,0.0,0
C1580,0.0,0.0,0.0,0.0,65.0,0.0,0.5217867216772618,0
C15802,1106.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C15804,28.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C15806,140.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C15809,13.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C1581,5.0,4.0,0.0,8.0,3096.0,0.0,175.39186629057383,0
C15812,25.0,9.0,0.0,0.0,0.0,0.0,0.0,0
C1582,0.0,0.0,0.0,0.0,140.0,0.0,0.0,0
C15828,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C1583,0.0,0.0,0.0,0.0,88.0,0.0,6.91108491558961,0
C15832,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C15838,1122.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C15839,123.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C1584,1.0,1.0,0.0,0.0,173.0,0.0,27.65524354818339,0
C15843,327.0,18.0,0.0,0.0,0.0,0.0,0.0,0
C1585,15.0,9.0,0.0,1.0,123.0,0.0,0.0,0
C15855,581.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C1586,0.0,0.0,0.0,1.0,608.0,0.0,0.0,0
C15865,6.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C1587,0.0,0.0,0.0,0.0,92.0,0.0,5.835178714267672,0
C1588,0.0,0.0,0.0,0.0,96.0,0.0,0.0,0
C15880,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C15882,10.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1589,95.0,12.0,0.0,0.0,144.0,0.0,0.0,0
C15897,31.0,12.0,0.0,0.0,0.0,0.0,0.0,0
C15899,6.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C159,1611.0,22.0,1.0,0.0,63.0,0.0,24.82229613101503,0
C1590,30.0,17.0,0.0,0.0,313.0,0.0,1.205910832315918,0
C15906,17.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C15908,181.0,7.0,0.0,0.0,0.0,0.0,0.0,0
C1591,90.0,10.0,0.0,0.0,94.0,0.0,6.145160611291205,0
C15911,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C15913,61.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C15914,1222.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C1592,0.0,0.0,0.0,0.0,179.0,0.0,1.644423862248979,0
C1593,0.0,0.0,0.0,0.0,66.0,0.0,3.4007914789710774,0
C15937,7.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C15948,4.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1595,0.0,0.0,0.0,0.0,1306.0,0.0,0.0,0
C15950,6.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C15954,5.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1596,0.0,0.0,0.0,32.0,90.0,0.0,0.0,0
C15964,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1597,0.0,0.0,0.0,0.0,280.0,0.0,0.0,0
C15984,17.0,5.0,0.0,0.0,0.0,0.0,0.0,0
C1599,9.0,7.0,0.0,0.0,62.0,0.0,0.0,0
C15993,3.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C16,0.0,0.0,0.0,0.0,71.0,0.0,0.8277691239001389,0
C160,0.0,0.0,0.0,0.0,83.0,0.0,3.9315875889361345,0
C16001,12.0,8.0,0.0,0.0,0.0,0.0,0.0,0
C16008,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C1601,4.0,3.0,0.0,0.0,198.0,0.0,0.06778091188481455,0
C1602,0.0,0.0,0.0,0.0,114.0,0.0,35.25643076664,0
C16026,4.0,3.0,0.0,0.0,0.0,0.0,0.0,0
C16029,1.0,1.0,0.0,0.0,0.0,0.0,0.03772155096198375,0
C1603,0.0,0.0,0.0,0.0,120.0,0.0,0.0,0
C16032,143.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C16033,666.0,23.0,1.0,0.0,0.0,0.0,0.0,0
C16036,5.0,4.0,0.0,0.0,0.0,0.0,0.0,0
C1604,1.0,1.0,0.0,0.0,100.0,0.0,0.0,0
C16045,21.0,6.0,0.0,0.0,0.0,0.0,0.0,0
C16054,1175.0,22.0,1.0,0.0,0.0,0.0,3.3890455942407276,0
C16055,331.0,22.0,1.0,0.0,0.0,0.0,0.0,0
C16060,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C16061,2.0,2.0,0.0,0.0,0.0,0.0,0.0,0
C16062,551.0,27.0,1.0,0.0,0.0,0.0,0.0,0
C16065,364.0,25.0,1.0,0.0,0.0,0.0,0.0,0
C16067,1148.0,21.0,1.0,0.0,0.0,0.0,0.0,0
C16069,236.0,23.0,1.0,0.0,0.0,0.0,0.0,0
C1607,0.0,0.0,0.0,0.0,179.0,0.0,7.6323411779564685,0
C16070,602.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C16071,229.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C16072,113.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C16073,9587.0,17.0,0.0,0.0,0.0,0.0,0.0,0
C16076,13.0,10.0,0.0,0.0,0.0,0.0,0.0,0
C16079,2244.0,25.0,1.0,0.0,0.0,0.0,0.0,0
C1608,0.0,0.0,0.0,0.0,67.0,0.0,0.0,0
C16080,28.0,1.0,0.0,0.0,0.0,0.0,0.0,0
C16085,111.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C16087,168.0,19.0,0.0,0.0,0.0,0.0,0.0,0
C16088,30.0,14.0,0.0,0.0,0.0,0.0,0.0,0
C1609,0.0,0.0,0.0,0.0,123.0,0.0,129.65562244769083,0
C16096,681.0,15.0,0.0,0.0,0.0,0.0,0.0,0
C161,1118.0,24.0,1.0,0.0,231.0,0.0,53.79754136319623,0
C1610,15.0,8.0,0.0,0.0,95.0,0.0,0.0,0
C16103,2356.0,26.0,1.0,0.0,0.0,0.0,0.0,0
