host,unique_dst,unique_src_port,unique_dst_port,total_bytes,avg_bytes,total_packets,avg_packets,avg_duration,avg_packet_size,entropy_dst,ratio_bytes_per_packet
C10603,1,1,1,8.258422462458876,8.258422462458876,2.4849066497880004,2.4849066497880004,1.3862943611198906,5.863114513225457,0.0,350.8181818181818
C10605,3,20,3,10.718808117053749,7.253757850208205,5.327876168789581,2.0023242383354045,2.1400661634962708,5.4003014567841685,1.5794340029249652,220.4731707317073
C10607,15,414,12,14.487911516182226,8.426673059454737,8.874867635688053,2.871547672650529,1.6274564179367788,5.61682603073217,2.100496447404687,274.01510700797314
C10609,3,8,1,12.230487170677328,8.764902518009015,6.784457062637643,3.353188162475795,2.2413743619491493,5.451456371562667,0.9466860869123459,232.0973952434881
C10612,2,2,1,9.645493723786172,8.0363146440182,4.110873864173311,2.5649493574615367,2.6390573296152584,5.55496016640265,0.7219280948873623,257.51666666666665
C10614,12,129,12,14.092830882442469,9.137110670584473,8.423761246623686,3.4984263340411026,2.158129051964774,5.6727328699423465,2.7707272543021744,289.82824511311225
C10616,10,120,13,14.023066856792639,9.060337604460575,9.155144736508232,4.20719444494275,2.1036223398770506,4.875686101869161,2.092803099663518,130.06404565630945
C10618,1,1,1,8.027476530860483,8.027476530860483,2.1972245773362196,2.1972245773362196,0.6931471805599453,5.950316978760987,0.0,382.875
C1062,2,27,1,10.118639253920785,3.8503844188883045,6.29156913955832,0.6931471805599453,0.0,3.8503844188883045,0.9346466439786693,46.01113172541744
C10620,12,132,13,13.996058042021378,8.985547127332561,8.281977058867758,3.3083508312958037,1.7738217685413877,5.717626138247173,2.5888043506650376,303.18197924576054
C10622,2,3,1,9.241451367001236,8.143032933136485,3.6888794541139363,2.6390573296152584,3.120895416507997,5.5815665513322,0.9182958340544894,264.4871794871795
C10624,2,2,1,8.917578753781104,8.224565576571441,3.1780538303479458,2.5257286443082556,3.1986731175506815,5.78502847146483,1.0,324.39130434782606
C10626,2,4,1,13.31568586809027,10.271196398468563,7.383989457978509,4.351812856077385,3.2762458565271593,5.934964893315447,0.2761954276479391,377.02672467371036
C10628,1,6,1,10.877839623823553,9.086174509350576,5.37989735354046,3.6109179126442243,2.6026896854443837,5.506610452789022,0.0,245.3148148148148
C10630,7,53,7,13.174933056865768,8.530737588997246,7.96693349840484,3.357633919074737,2.9880102274600806,5.2138002747842345,2.4721885879590872,182.7911897329171
C10632,2,10,1,14.786714384835578,11.454520097536104,9.924368030115483,6.593484750344611,3.386808644210056,4.87009714992924,0.8112781244591328,129.3335781793252
C10634,11,130,14,12.658618521113436,7.675472898127236,7.401231264413015,2.502445996154804,1.5858747987059594,5.263186993700884,1.6033120883063332,192.09590714722052
C10636,1,1,1,8.019612794400267,8.019612794400267,2.1972245773362196,2.1972245773362196,0.0,5.942471237305873,0.0,379.875
C10638,2,3,1,10.34161344288384,7.451789992505162,5.017279836814924,2.2335922215070942,1.8458266904983307,5.3357737035919905,0.6500224216483541,206.63333333333333
C1064,1,1,1,8.213923595622743,8.213923595622743,2.4849066497880004,2.4849066497880004,3.828641396489095,5.818733220335072,0.0,335.54545454545456
C10640,10,95,11,12.947774248188859,8.332891854367839,7.652070746116482,3.083362271039687,2.051836275587947,5.301174497788612,1.9327483593857901,199.5722433460076
C10642,2,3,1,9.410747396316522,6.6393855175627285,4.007333185232471,1.4759065198095778,1.3545456628053103,5.426091477042763,0.3372900666170139,226.25925925925927
C10644,2,2,1,8.931155429778348,6.734987934992994,3.295836866004329,1.3581234841531944,0.9382696385929303,5.676358571382431,0.5032583347756457,290.88461538461536
C10646,3,3,1,9.77673314419063,7.831163478625156,4.143134726391533,2.2881963555419462,2.959364629383116,5.653054951146543,1.3787834934861756,284.16129032258067
C1065,720,41,13963,19.696296889365392,9.646827465479992,13.821381291436001,3.7945950590208253,1.9944372224355942,5.877721679823885,8.403421719447392,355.99496563729326
C10650,2,2,1,8.767796255626598,8.074804729203475,3.1354942159291497,2.4849066497880004,3.2188758248682006,5.6800174620149715,1.0,291.95454545454544
C10654,2,7,3,12.311531156386314,9.015811272074483,7.275172319452771,3.997180813768453,3.4692021107762128,5.043519002928289,0.7642045065086203,154.014553014553
C10656,2,24,2,12.450178935265079,9.049095140784145,7.630461261783627,4.243243379894411,2.536338823420271,4.828232140967097,0.9967916319816367,123.98980087421079
C10658,2,9,1,12.585204045186483,9.407228924142874,6.880384082186005,3.7256934272366524,2.9575110607337933,5.709165763930971,0.8708644692353646,300.619341563786
C10660,3,15,3,10.779310393854486,7.601735445845974,5.598421958998375,2.502118778669122,1.4663370687934272,5.190164852799179,1.5612781244591325,178.4981412639405
C10664,2,2,1,9.611395771595648,6.354971866352979,4.574710978503383,1.5459245067117746,1.1727202608218317,5.053388755466258,0.9957274520849256,155.55208333333334
C10666,2,2,1,12.18022136193974,9.983037831294137,6.584791392385716,4.398555936625092,3.493134876987841,5.600509834729968,0.5032583347756457,269.5643153526971
C10670,3,4,1,9.701738498076075,8.315627651255522,3.970291913552122,2.6390573296152584,1.9095425048844386,5.753609951668441,1.5,314.3269230769231
C10672,2,3,1,9.455949668006056,6.7489939865971955,4.07753744390572,1.582409240046181,0.9028677115420143,5.399955445284855,0.3533593350214213,220.39655172413794
C10674,3,17,3,12.313342836596643,9.317695896280224,7.422971251049421,4.438525108579144,2.6282852326333477,4.89845072391434,1.3366664819166876,133.0818888224746
C10675,2,2,1,9.482197894080992,8.383737986365558,3.8501476017100584,2.793208009442517,2.751535313041949,5.656979465221125,0.9182958340544894,285.2826086956522
C10677,2,3,1,9.354613861132608,6.870658974340961,3.9512437185814275,1.6582280766035324,1.9095425048844386,5.427107143301684,0.8112781244591328,226.49019607843138
C10678,2,2,1,9.042868018032435,7.944492163932159,3.4339872044851463,2.3978952727983707,2.833213344056216,5.645093478307522,0.9182958340544894,281.9
C10682,3,10,1,13.764237263376726,10.545386700842071,8.46695197497949,5.253110773709958,3.2534704696327,5.302486199583475,1.1829661954675215,199.83550694152294
C10684,11,91,14,12.68718929577948,8.072377777599623,7.489412083508719,2.9286823506602504,2.0181979164391173,5.20384380536083,2.569820582894062,180.97035794183446
C10686,4,41,3,12.496029628409918,8.734986642479674,7.5126175446745105,3.774096586750526,2.0071208801002096,4.990778239089407,1.6407175437002923,146.05081967213115
C10688,3,3,1,9.336708670790989,6.504904397861793,3.912023005428146,1.3564413979702095,0.6632942174102642,5.449109643569158,0.6402064333604701,231.55102040816325
C1069,2,67,10,11.62528046211101,7.391781507230899,6.066108090103747,1.9784995911542593,2.929840179745288,5.56532201057203,0.8865408928220898,260.2093023255814
C10690,3,21,3,12.329515191458652,9.071529131386988,7.492203042618741,4.24794564049664,1.8356536627852802,4.845758020126693,1.2957378005380122,126.19966536530954
C10692,1,1,1,8.098338846189057,8.098338846189057,2.6390573296152584,2.6390573296152584,2.3978952727983707,5.537031374391656,0.0,252.92307692307693
C10694,15,264,18,14.728041831923939,8.938212543617158,9.549594449971952,3.7825898005161367,2.645589031478474,5.184138740431445,3.0270309338916794,177.41971790853398
C10697,3,4,1,9.719504616415508,7.322210160746482,4.07753744390572,1.8362112317988888,1.6094379124341003,5.662481438210618,1.0957952550009338,286.86206896551727
C10699,4,21,4,12.431302020002022,9.21252199051496,7.467942332285852,4.2626798770413155,2.4714836294558595,4.970888118576455,1.6633726580786892,143.15485714285714
C10701,2,3,1,9.583075655461428,6.088769980248909,4.276666119016055,1.1478833376748925,0.614366302706831,5.3252061230448975,0.19590927087360493,204.45070422535213
C10704,2,9,3,10.554431576877635,7.72163538834826,5.407171771460119,2.6432502078752944,1.3099213823353166,5.157500814213178,0.9975025463691153,172.72972972972974
C10705,3,9,3,10.16481281589039,7.275095369739371,5.501258210544727,2.677972745864932,1.1871656860095547,4.676956965085449,1.3516441151533922,106.44262295081967
C10707,1,1,1,8.07837810362652,8.07837810362652,2.1972245773362196,2.1972245773362196,0.6931471805599453,6.001105424144662,0.0,402.875
C10709,3,3,1,15.909230057746118,12.38287359964358,9.507626180570659,5.983714000835944,3.6582686281011534,6.4033354370840385,1.0119209285947934,602.8558056607978
C10711,3,4,1,13.100424469885574,9.964975228923775,6.786716950605081,3.6757501626721436,0.9753796482441616,6.316642410426763,1.1625633078480364,552.7107344632768
C10713,2,3,3,8.887790764195326,6.491275182565042,3.6888794541139363,1.5141277326297755,1.4087672169719492,5.229461848265065,0.6840384356390417,185.69230769230768
C10716,9,71,11,12.58599769873681,8.255520792817508,7.38770923908104,3.1023420086122493,1.9017146762641917,5.204411463443383,2.515894847529396,181.07368421052632
C10718,10,112,11,13.935102623006518,9.044870609192365,9.06554578707295,4.190338035527558,2.2728232626248888,4.877318111948986,2.2870070667596405,130.2781181366316
C10719,1,1,1,8.22040309993373,8.22040309993373,2.1972245773362196,2.1972245773362196,0.6931471805599453,6.142843532192881,0.0,464.375
C1072,2,57,10,11.320686896768008,7.227057135189374,5.863631175598097,1.9242486522741338,2.519039656157459,5.464133560642063,0.7219280948873623,235.07122507122506
C10725,1,1,1,9.267004219093725,8.573951525234847,3.7376696182833684,3.068052935133617,0.4054651081081644,5.557204674075706,0.0,258.0975609756098
C10728,9,81,12,12.676763538556045,8.25817897192727,7.495541943884256,3.1212497123487273,2.1393571950156707,5.187376489634749,2.3737970223402285,177.99833240689273
C10730,10,160,12,14.193868908444164,8.94697429006766,8.36240897761537,3.158566942674449,1.9885950689062637,5.834621568886411,2.6315708904364383,340.9353106025222
C10732,11,113,13,12.655825734681768,7.645665478015598,7.582738488914411,2.645228723519801,2.038619547159581,5.079833725481097,2.614009868036098,159.74732552215997
C10736,3,43,2,11.909255643028947,8.148338056918783,7.826044013518965,4.081471359285895,0.06744128079553258,4.1003104899506715,1.4393995174153549,59.35902555910543
C10739,8,91,14,12.735932954741644,8.151250948610993,7.585788821732034,3.0488860810111964,2.1095945798505236,5.156427845060689,1.9243814402340143,172.54342305738953
C1074,4,98,10,12.148999522170536,7.554398316797087,6.519147287940395,2.0590326700486288,2.6053050428103672,5.634900379898864,1.837350382600186,279.0310192023634
C10741,1,1,1,8.146419323098003,6.0690041245634,2.9444389791664403,1.1786549963416462,1.0560526742493137,5.260961580004268,0.0,191.66666666666666
C10743,3,3,1,9.466841326944389,7.164952370421198,3.8066624897703196,1.6863989535702288,1.33500106673234,5.685973313630623,0.9219280948873624,293.70454545454544
C10747,3,21,3,10.541676837515393,7.141245122350491,5.209486152841421,1.955388893009857,1.2431935174792172,5.342439404435991,1.584962500721156,208.02197802197801
C10751,4,24,4,12.577725853116286,9.210526561538382,7.496097345175956,4.144228818404391,2.4762485870448856,5.088367642636608,1.4675493083185953,161.125
C10753,12,114,11,13.050132411801899,8.271262563764887,7.942717540573791,3.2046575758659217,2.1175708385111824,5.113799369493523,1.7185875712450975,165.30099502487562
C10755,2,8,3,9.542445945729886,6.770932762259401,4.30406509320417,1.7160476474923585,1.3217558399823195,5.25713857322284,0.954434002924965,190.93150684931507
C10757,2,3,1,9.353574540062091,6.646736775239001,3.8918202981106265,1.4350845252893227,0.5500463369192718,5.4864380480891715,0.3533593350214213,240.39583333333334
C10759,5,28,3,12.953703276514494,9.427420874216617,7.689828668736484,4.178451398316432,2.5186447894198505,5.26948932698268,2.0239491900490316,193.31670480549198
C10760,15,150,13,13.255209285137758,8.167894853368438,7.914983005848394,2.8845247936892715,2.02960916793196,5.345371417658714,2.4102032378549727,208.63573255389113
C10762,2,2,1,8.86953877719374,8.17653219417357,3.258096538021482,2.6026896854443837,3.2771447329921766,5.654031849391645,1.0,284.44
C10764,13,137,14,13.285602347610563,8.173894818079123,7.886081401775745,2.834275855223998,1.8076960614908677,5.404402140364021,2.5124133621807783,221.38322677698383
C10766,2,5,3,9.67130325656977,7.107110424172684,4.624972813284271,2.171249090932959,1.65455834771457,5.062469696184038,0.7793498372920851,156.98019801980197
C10767,3,17,3,12.31678183151403,9.321134598253524,7.428927194802272,4.444414407108697,2.803360380906535,4.895949062666078,1.3366664819166876,132.74688057040999
C10768,12,128,13,13.143876306006947,8.126890041142744,7.811163385025279,2.852886109654921,2.101546412247153,5.337933608092456,2.19181946475084,207.08228617754358
C10770,3,12,3,12.876703219281001,9.380277476228823,7.818027938530729,4.334315433668835,2.4383866341531073,5.065406564440128,1.2795860624386364,157.444847020934
C10772,2,4,3,9.039433419997483,6.5558309378020025,3.784189633918261,1.5224265354444708,0.8109302162163288,5.2832037287379885,0.6500224216483541,196.0
C10774,1,4,3,10.025528178445153,8.639366575373915,4.897839799950911,3.5336865647082343,1.6582280766035324,5.14100379531227,0.0,169.88721804511277
C10776,4,17,3,12.3598103829656,9.415448575540621,7.418780882750794,4.485081863620022,2.672332118500131,4.948742862145358,1.6779842806377732,139.99759903961584
C10777,4,22,3,13.050192604590821,9.08001246803511,6.601230118728877,2.6992061763057573,3.6375861597263857,6.451898725337567,1.6653603471435439,632.9047619047619
C10779,13,120,11,13.095238810007672,8.275209976426874,7.757478766584179,2.988447741139362,1.9787742964537591,5.342978687998198,1.835984403488107,208.13473053892216
C1078,3,68,10,11.792668607345352,7.5736672791285775,6.354370040797351,2.2450805985138547,2.7944077696344207,5.444361609327901,1.408262604907771,230.44947735191639
C10786,13,72,13,12.797768326929008,8.287157814064106,7.283448228756631,2.832566722630517,2.193554848447257,5.51902220779305,2.37287775209346,248.39106529209621
C10790,9,97,13,12.841421207362748,8.18773628968893,7.826842098158293,3.2135282185416054,2.1462097181446764,5.021591285163178,2.248711326666615,150.65243415802075
C10794,3,3,1,9.193295937366925,8.094887066112047,3.4965075614664802,2.456735772821304,1.7346010553881064,5.730708363984345,1.584962500721156,307.1875
C10796,15,118,11,13.044788788086002,8.193032974861529,7.715569534520208,2.9186149702095596,2.244691114575143,5.3344970231255395,2.437766801306651,206.3684210526316
C10798,3,22,3,12.63834195639039,9.419544012636706,7.585788821732034,4.379022125653583,2.856470206220483,5.059427070556503,1.3108562983864118,156.50025393600814
C10799,5,377,6,14.615407688471011,8.662336899368926,10.137214897389983,4.199055516311131,0.71752298655809,4.489521423692185,1.9654424935528294,88.07880467049277
C1080,8,131,20,12.89827187692825,7.964143211383366,7.315218389752975,2.468587157959399,2.1007946661504047,5.587468067094701,2.2085838615573583,266.05858854860185
C10801,3,18,3,14.388819028917206,10.604653631977982,9.0595174822416,5.280315389834377,2.93361506110543,5.334252454102684,1.525912451814611,206.31771136178625
C10803,3,11,3,10.236525326708707,7.241473727406729,5.5093883366279774,2.5877640352277083,1.423108334242607,4.739935573025797,1.3609640474436813,113.42682926829268
C10805,3,24,3,12.574033167097063,9.108404540941411,7.478734825567875,4.03036144237623,2.0436524338282505,5.101963388001459,1.2717822215997983,163.34426229508196
C1081,2,59,10,11.75562847676306,7.678545941961801,6.052089168924417,2.1024792097468534,2.7046546121010717,5.709207981512413,0.656540281386946,300.6320754716981
C10811,1,6,3,10.931033392770377,8.628609334694417,5.945420608606575,3.66612246699132,2.4595888418037104,4.995010802861153,0.0,146.6745406824147
C10813,14,112,12,13.540735497179503,8.665709269834565,8.08301991917133,3.2471739202054013,2.0415176971524573,5.462275963365674,2.5136426619074554,234.633106856084
C10815,3,13,3,11.490567375259557,8.12355783506165,6.297109319933935,2.9800933796695364,2.3978952727983707,5.200818446334556,1.4398683625590178,180.42066420664207
C10819,10,80,12,12.287048763594505,7.86858619277627,7.549609165154532,3.1730211070933354,1.9441874957438672,4.746679804673691,2.470275734033925,114.20115850447604
C1082,4,28,1,10.918700116159062,4.414661358621029,6.61338421837956,0.7422190745523424,0.023392879574705473,4.320029683875813,1.60983134083714,74.19086021505376
C10821,12,144,13,13.17858679871941,8.014129744807027,7.846980982138788,2.7480032467671665,2.198493613039524,5.336817700558902,1.967531562528249,206.8502150958154
C10823,2,3,1,9.767667829393593,8.381545274819954,4.219507705176107,2.8763855159214247,2.0476928433652555,5.56674815222483,1.0,260.5820895522388
C10827,12,133,12,13.233910118849133,8.210299685299931,8.144969417087875,3.1639749228493477,1.8707895185872052,5.095373002951539,1.8645249758437938,162.26473149492017
C10829,2,4,1,11.59612625756299,8.551787836180736,6.405228458030842,3.3932292120129786,1.807507826196194,5.198085326022662,0.998363672593813,179.92549668874173
C1083,2,61,10,11.517146543669448,7.390619404781778,6.144185634125646,2.1400661634962708,2.7101984296404997,5.379718952017627,0.7706290693639406,215.96129032258065
C10831,4,19,4,13.051891555666549,9.525601847488844,7.8551570058813445,4.34151096578016,2.702150478975022,5.202637451992174,1.7636922186556347,180.75096974398758
C10833,8,85,14,12.668204750456422,8.146702754637014,7.497207223203318,3.024657696696983,2.1578106087953426,5.177208885413322,1.7226682202704027,176.18756936736958
C10835,2,2,1,8.789050713521046,8.096055913913778,3.091042453358316,2.4423470353692043,3.1570004211501135,5.747571491779862,1.0,312.42857142857144
C10837,7,111,14,12.842710319311495,8.055533322652272,7.591861714889934,2.8626769580629543,2.0149030205422647,5.256577379709697,2.166877689137546,190.82382635032812
C10839,8,80,11,12.69477228509536,8.27618314933149,7.508787170634276,3.1339214764175494,2.0379290477755654,5.192106242379485,2.461093129333858,178.84695556774548
C1084,2,2,1,8.787830829258759,8.094836215637855,3.1354942159291497,2.4849066497880004,2.1400661634962708,5.69998740368765,1.0,297.8636363636364
C10841,4,28,6,12.780968243182615,8.829868019028362,7.699389406256737,3.77099102612818,3.3451695501924927,5.088217343803797,1.6985998567118314,161.10063463281958
C10843,13,140,11,16.948784746237198,11.830798167226195,10.051088256601693,4.940229962768683,2.5211673592424177,6.898749142013267,2.050078094803849,990.0342968075928
C10846,3,4,1,11.986796605742454,9.278833563088131,6.879355804460439,4.185606153500426,1.992430164690206,5.1144910736749685,0.6998428398862386,165.4160659114315
C10847,1,1,1,8.014335737299424,8.014335737299424,2.1972245773362196,2.1972245773362196,0.0,5.937206335377967,0.0,377.875
C10852,4,40,3,12.614104456835651,8.876571145595745,7.573017256052546,3.8562082263217494,2.0853762771996505,5.048040759332858,1.7423773993623526,154.71707818930042
C10856,2,2,1,8.820847033377717,8.127847465187957,3.1780538303479458,2.5257286443082556,3.1986731175506815,5.688595266862673,1.0,294.4782608695652
C10858,2,7,1,14.282989753506827,10.619451917124769,9.186355009225672,5.526678054139533,3.206491765668479,5.102834595045531,0.6193821946787638,163.48750256095062
C1086,2,2,1,8.86488793377419,8.17188200612782,3.044522437723423,2.3978952727983707,1.9459101490553132,5.871836059652451,1.0,353.9
C10862,3,43,2,11.693178216595072,7.932328764243251,7.596894438144544,3.856559460914943,0.045462374076757336,4.113267026302856,1.522932040689616,60.14615770969362
C10865,3,28,3,12.806866021897699,9.372961070488865,7.601901959875166,4.1827886042132265,2.5748259809574487,5.210932470169908,1.5143562668767137,182.26486756621688
C10867,2,2,1,12.240131018242128,9.601136510134074,6.626717749249025,4.004732403532413,3.077970371790963,5.618370974643844,0.9852281360342515,274.44031830238725
C1087,1,1,1,11.996523766481735,11.996523766481735,6.721425700790643,6.721425700790643,3.332204510175204,5.281395748004575,0.0,195.6441495778046
C10870,5,45,6,12.7273514439992,8.616655692191515,7.61972421378267,3.537865924782931,3.0790483065724965,5.114144317713137,2.1079406512417815,165.3583701521846
C10872,2,3,1,9.895505782794471,7.331161050735542,4.3694478524670215,1.9459101490553132,1.5621850275835547,5.542670297801993,0.3912435636292556,254.35897435897436
C10874,4,25,3,12.522425990563214,9.19031986380283,7.631431664576906,4.312236251381362,2.5731573378793664,4.898958034342945,1.473186467992721,133.1499272197962
C10876,3,22,3,12.425376835921663,9.167380677536046,7.508238774678663,4.263762714180148,2.705482805596964,4.924972174548772,1.309691097339382,136.685510428101
C10880,4,27,4,12.64689202737994,9.213001344575247,7.561121589530238,4.142622562487891,2.596698055776117,5.092449546621335,1.6291186839473981,161.78813118167622
C10882,4,20,3,12.408225423982728,9.272821070727135,7.507690077819904,4.38419818818739,2.6202479976577626,4.9084912730423795,1.5227119556807573,134.4349258649094
C10884,2,7,3,9.49732219931357,6.7903221820900415,4.219507705176107,1.698669046162043,1.0531499145913523,5.297570819294252,0.9709505944546688,198.8507462686567
C10886,3,26,3,12.564285406422057,9.1970874210584,7.552762084214147,4.200049846026766,2.6561517629745586,5.01867984017015,1.284777238479929,150.21154855643044
C10888,12,125,12,12.984720687825778,7.8731115243769505,7.719573989259581,2.6782945923469397,2.063501925267679,5.270741603447736,2.8681294442928373,193.56019546868058
C1089,2,13,3,12.241068098677417,9.533085487977395,7.7226775164680035,5.020805622750333,2.7684133508293005,4.529671317163738,0.7219280948873623,91.72807794508415
C10890,2,2,1,8.775549434486189,8.082556706007793,3.1354942159291497,2.4849066497880004,1.9459101490553132,5.687745475746384,1.0,294.22727272727275
C10892,8,92,13,12.735617957484225,8.140786613332248,7.59337419312129,3.046444591126382,2.218324749376306,5.148569363094699,1.8076385849572463,171.18497983870967
C10894,3,22,3,12.358540481598403,9.100551261131814,7.468513271496337,4.224585290133169,2.8466966943935033,4.89808270199227,1.309691097339382,133.03255282695602
C10896,9,83,12,12.651757967124704,8.17469968144001,7.479299637782834,3.049919104895577,1.8856912890622586,5.178671367839535,2.096816108656416,176.44689265536724
C109,4,49,11,12.273600444322048,8.26651959671866,6.100318952020064,2.207274913189721,2.9520653269015047,6.177599050093769,1.275564231700167,480.83370786516855
C1090,1,9,1,9.01371703047137,3.869890628922781,5.181783550292085,0.698845201674583,0.0,3.85876524929624,0.0,46.40677966101695
C10900,5,28,4,12.641501004823718,9.145096955993958,7.546974117516527,4.067212106947886,2.5649493574615367,5.101159793553997,1.680165331217427,163.21224920802536
C10901,2,3,1,10.051001975324677,8.441736618000792,4.382026634673881,2.8213788864092133,1.6486586255873816,5.6849135885032345,0.7219280948873623,293.39240506329116
C10904,4,24,4,12.418935531436764,9.200156693899668,7.545389749611823,4.339119133662605,2.969388298214389,4.881683562730758,1.5143029514736246,130.85245901639345
C10907,13,128,13,13.13165012179606,8.204667867009222,7.804659297056102,2.931773294594333,1.9186261901068449,5.332241697782023,1.8829156152486255,205.90126478988168
C10909,3,4,1,10.080335824865035,8.694167141883597,5.278114659230517,3.907010463604602,2.2512917986064953,4.8154311114712876,1.5,122.4
C10912,1,2,1,8.920923462230686,8.227909837597483,2.995732273553991,2.3513752571634776,1.0986122886681098,5.978885764901122,0.0,394.0
C10914,10,134,13,13.233026011954212,8.256550065629098,7.880048200971577,2.95634602945984,1.9673534658089529,5.358075395893234,2.475035934000271,211.3159288687098
C10916,4,20,3,12.438255221495053,9.260292559147995,7.450660796211539,4.28588277412098,2.608843551018762,4.994966668168781,1.531919635975994,146.66802325581395
C10919,3,22,3,12.576435481386138,9.20923631445305,7.85979918056211,4.503252014521238,2.15815710914531,4.725920928614785,1.2921642625537564,111.83436293436293
C1092,1,9,1,10.777768084253218,8.580710357815253,4.736198448394496,2.606796467397037,3.9951379121386528,6.052713648545044,0.0,424.2654867256637
C10920,3,267,10,12.021001311561887,6.424196488541909,7.429520842786462,1.9792118736043534,0.014706147389695466,4.602148999719014,1.1434296349194595,98.69833729216153
C10921,9,148,14,13.823009371451333,8.619182316030882,9.040500592684284,3.8577176605706036,2.5924625560092625,4.790965414968976,2.137285465936483,119.41756548536209
C10923,9,84,12,12.827224236668814,8.154680144074213,7.495541943884256,2.8799332497522414,2.5268495112292664,5.3370569274929025,2.649390364782792,206.89994441356308
C10925,14,135,17,13.603546779449466,8.599783400032326,8.422003004412488,3.45009407046551,2.23598628537501,5.187364909678089,2.831970732945634,177.9962596259626
C10927,3,26,3,12.64120011038848,9.14479609270817,7.5766097669730375,4.096362726378338,2.0944794190443763,5.07139297104977,1.3456711978139102,158.39620707329576
C1093,6,166,23,12.889780414695373,7.731161622072591,7.233455418621439,2.1921029272161645,1.8293578827850625,5.66053149287383,1.9857250604444554,286.30130057803467
C10931,3,22,3,12.50463159965233,9.28584479720671,7.476472381163905,4.2710950739666,2.4265710727750367,5.0352477542310865,1.290564432903234,152.73767705382437
C10933,11,111,12,12.72954891142104,7.984954426781711,7.709756864454165,3.0146820223336532,1.7946538272544195,5.026818869263805,1.9856985154498186,151.44728577837594
C10935,3,209,10,12.327666189746386,6.986252442530968,8.005700678662542,2.7304450812046874,0.01425202270720145,4.335476826898749,1.22165973194774,75.36136136136136
C10936,2,3,1,10.258921727038727,7.694392802629421,4.8283137373023015,2.3550315683665883,2.009761621041846,5.442941243333081,0.3912435636292556,230.1209677419355
C10941,11,1034,13,12.837126313481633,5.847917301525782,7.846980982138788,1.2090152170268706,1.0435062655026937,4.99731268200296,2.127653766969982,147.01486116542824
C10942,3,26,3,12.616120569809706,9.215019408192914,7.545389749611823,4.159403781106401,2.932082246477535,5.077511113352483,1.2832547532764529,159.374405076679
C10944,11,83,13,13.000191223645896,8.395244742458788,7.914617709040679,3.344979701663927,2.3896797998449792,5.092100740883257,2.6114016794061246,161.7313596491228
C10946,3,24,3,12.584056924248326,9.251944917366476,7.57095858316901,4.252568567436995,2.3479680988418634,5.020235116112502,1.2958363892911637,150.44690721649485
C1095,3,195,12,13.33426315372704,7.4711997670431955,7.498315870766981,1.8123787564307907,0.4054651081081644,5.839414624775643,0.32728640385434005,342.5781596452328
C10951,3,11,3,10.260217494962417,7.265149963845218,5.056245805348308,2.174751721484161,1.6094379124341003,5.215771528656382,1.4854752972273346,183.15384615384616
C10952,4,24,3,12.502711981649663,9.17060781356675,7.520234556474628,4.202558146862334,2.436116485618568,4.989845845996151,1.7273966735744788,145.9137744034707
C10953,3,4,1,9.735778708110018,7.944314843247237,3.912023005428146,2.2155737160044158,1.1526795099383853,5.8467926112352675,1.2516291673878228,345.1224489795918
C10955,3,4,1,9.699165755462506,8.089973151505044,4.143134726391533,2.5952547069568657,2.681021528714291,5.575765801890189,1.5219280948873626,262.9516129032258
C10957,3,5,3,12.1789121151343,8.883208819465226,7.171656822768514,3.89559246403205,2.593041092328552,5.014680393976248,1.2799749139041574,149.60799385088393
C10959,3,39,2,12.378390161695283,8.71498842803494,8.350902451694811,4.696275734510384,0.097638469563916,4.045377793751275,1.4857312481032308,56.13276635955587
C10960,2,7,1,16.891009516485653,13.755516316220913,9.690356211348643,6.556222371587736,2.5446783930879175,7.201460912172638,0.7553754125614287,1340.3889851485148
C10964,12,118,11,15.801612926130076,10.631152945922935,11.468189571128837,6.2995339689208,3.1870098176204107,4.346470734317435,2.474568904936577,76.2055028026437
C10966,11,113,11,12.653050709389891,7.899828196495701,7.652070746116482,2.9516722837599603,2.044350221868566,5.008157575627896,2.054659007650653,148.62880228136882
C10968,4,30,6,12.872809113410694,9.31754832293119,7.649216319820633,4.109936656981937,2.7004019802639534,5.229437691704628,1.6405482644925609,185.68779790276454
C1097,5,119,19,12.19535542068897,7.4084649081734835,6.796823718274855,2.134166441369082,2.1652369018428224,5.404152601723485,1.9885947615540294,221.32774049217002
C10970,11,148,13,12.898029117477897,7.722319812125586,7.87359778968554,2.762295818590959,1.8467183535088125,5.031360890832041,2.683558095346681,152.14127951256665
C10972,3,19,3,12.483496027090716,9.348085158386153,7.454141078146678,4.3313052590894525,2.7698676321254205,5.036448344433598,1.325784781203331,152.9223638470452
C10974,3,5,1,12.029580067184662,9.321613374385612,6.79346613258001,4.100989104940769,2.268683541318364,5.242530560643315,1.0529815751302694,188.14814814814815
C10976,2,2,1,9.041211408968211,8.348182648681956,3.6375861597263857,2.970414465569701,2.70805020110221,5.434547816141724,1.0,228.1891891891892
C10978,13,113,12,13.068266155684045,8.216503974981595,7.871692664323645,3.0669622242456285,1.882561396053331,5.202470988074033,1.9955299070108174,180.7207172834796
C1098,10,269,26,14.31297187589061,8.667696439965013,8.400884069015854,2.81686763226301,1.9723126789652676,5.91501416208168,2.5671099841579963,369.5595505617978
C10980,1,4,1,9.546312483555713,6.839262282536836,3.9512437185814275,1.4816045409242156,0.6931471805599453,5.618053697243854,0.0,274.3529411764706
